Timestamp,Headquarters ElecMeter-Main kW,Headquarters ElecMeter-Main kWh,Headquarters GasMeter-Main Consumption,Headquarters WaterMeter-Main Consumption
2022-07-05T13:30:00-04:00 New_York,681,"",0,0
2022-07-05T13:45:00-04:00 New_York,632,"",1.2999999523162842,5.199999809265137
2022-07-05T14:00:00-04:00 New_York,654,670.5,1,0
2022-07-05T14:15:00-04:00 New_York,658,"",0,0
2022-07-05T14:30:00-04:00 New_York,656,"",0,6.699999809265137
2022-07-05T14:45:00-04:00 New_York,714,"",0,5
2022-07-05T15:00:00-04:00 New_York,665,684,0,0
2022-07-05T15:15:00-04:00 New_York,739,"",0,7.5
2022-07-05T15:30:00-04:00 New_York,666,"",0,0
2022-07-05T15:45:00-04:00 New_York,666,"",0,5
2022-07-05T16:00:00-04:00 New_York,668,673,0,2.0999999046325684
2022-07-05T16:15:00-04:00 New_York,673,"",0,10
2022-07-05T16:30:00-04:00 New_York,675,"",0,7.400000095367432
2022-07-05T16:45:00-04:00 New_York,676,"",1.2000000476837158,0
2022-07-05T17:00:00-04:00 New_York,679,675.25,1.2000000476837158,0
2022-07-05T17:15:00-04:00 New_York,671,"",0,0
2022-07-05T17:30:00-04:00 New_York,677,"",0,0
2022-07-05T17:45:00-04:00 New_York,674,"",0,3.299999952316284
2022-07-05T18:00:00-04:00 New_York,672,450.75,0,4.699999809265137
2022-07-05T18:15:00-04:00 New_York,669,"",1.100000023841858,0
2022-07-05T18:30:00-04:00 New_York,230,"",1,0
2022-07-05T18:45:00-04:00 New_York,232,"",0,0
2022-07-05T19:00:00-04:00 New_York,266,198.5,0,0.8999999761581421
2022-07-05T19:15:00-04:00 New_York,266,"",0,0
2022-07-05T19:30:00-04:00 New_York,131,"",0,1.100000023841858
2022-07-05T19:45:00-04:00 New_York,131,"",0,0
2022-07-05T20:00:00-04:00 New_York,137,134.75,1.5,0
2022-07-05T20:15:00-04:00 New_York,139,"",1.2999999523162842,0.699999988079071
2022-07-05T20:30:00-04:00 New_York,131,"",0,0
2022-07-05T20:45:00-04:00 New_York,132,"",0,0
2022-07-05T21:00:00-04:00 New_York,137,138.75,0,0
2022-07-05T21:15:00-04:00 New_York,138,"",0,0
2022-07-05T21:30:00-04:00 New_York,140,"",0,1.7999999523162842
2022-07-05T21:45:00-04:00 New_York,140,"",0,0
2022-07-05T22:00:00-04:00 New_York,142,142.75,0,0
2022-07-05T22:15:00-04:00 New_York,137,"",0,0
2022-07-05T22:30:00-04:00 New_York,150,"",0,0
2022-07-05T22:45:00-04:00 New_York,142,"",0,0
2022-07-05T23:00:00-04:00 New_York,151,150.75,0,0
2022-07-05T23:15:00-04:00 New_York,149,"",0,0
2022-07-05T23:30:00-04:00 New_York,152,"",1.100000023841858,0
2022-07-05T23:45:00-04:00 New_York,151,"",1.100000023841858,0
2022-07-06T00:00:00-04:00 New_York,120,115.75,0,0
2022-07-06T00:15:00-04:00 New_York,116,"",0,0
2022-07-06T00:30:00-04:00 New_York,112,"",0,0
2022-07-06T00:45:00-04:00 New_York,115,"",0,0
2022-07-06T01:00:00-04:00 New_York,110,110.5,0,0.699999988079071
2022-07-06T01:15:00-04:00 New_York,114,"",0,0
2022-07-06T01:30:00-04:00 New_York,104,"",0,0
2022-07-06T01:45:00-04:00 New_York,114,"",0,0
2022-07-06T02:00:00-04:00 New_York,106,116.5,0,0
2022-07-06T02:15:00-04:00 New_York,119,"",0,0
2022-07-06T02:30:00-04:00 New_York,119,"",1.100000023841858,0.8999999761581421
2022-07-06T02:45:00-04:00 New_York,122,"",0,0
2022-07-06T03:00:00-04:00 New_York,124,120,0,0
2022-07-06T03:15:00-04:00 New_York,117,"",0,0
2022-07-06T03:30:00-04:00 New_York,116,"",0,0
2022-07-06T03:45:00-04:00 New_York,123,"",0,0
2022-07-06T04:00:00-04:00 New_York,121,116.75,0,0
2022-07-06T04:15:00-04:00 New_York,115,"",0,1.5
2022-07-06T04:30:00-04:00 New_York,114,"",0,0
2022-07-06T04:45:00-04:00 New_York,117,"",0,0
2022-07-06T05:00:00-04:00 New_York,120,116.75,0,0
2022-07-06T05:15:00-04:00 New_York,121,"",0,1.600000023841858
2022-07-06T05:30:00-04:00 New_York,110,"",0,0
2022-07-06T05:45:00-04:00 New_York,116,"",1.2999999523162842,0
2022-07-06T06:00:00-04:00 New_York,125,120.25,1.5,0
2022-07-06T06:15:00-04:00 New_York,117,"",0,0
2022-07-06T06:30:00-04:00 New_York,119,"",0,1.2000000476837158
2022-07-06T06:45:00-04:00 New_York,120,"",0,0
2022-07-06T07:00:00-04:00 New_York,76,171.25,0,0
2022-07-06T07:15:00-04:00 New_York,204,"",0,0
2022-07-06T07:30:00-04:00 New_York,203,"",0,1.899999976158142
2022-07-06T07:45:00-04:00 New_York,202,"",0,1
2022-07-06T08:00:00-04:00 New_York,200,416.75,0,0
2022-07-06T08:15:00-04:00 New_York,523,"",0,5.099999904632568
2022-07-06T08:30:00-04:00 New_York,537,"",0,7
2022-07-06T08:45:00-04:00 New_York,407,"",0,7
2022-07-06T09:00:00-04:00 New_York,378,429.25,0,8.5
2022-07-06T09:15:00-04:00 New_York,387,"",0,0
2022-07-06T09:30:00-04:00 New_York,411,"",1.399999976158142,0
2022-07-06T09:45:00-04:00 New_York,541,"",0,0
2022-07-06T10:00:00-04:00 New_York,534,510.75,0,0
2022-07-06T10:15:00-04:00 New_York,502,"",0,2
2022-07-06T10:30:00-04:00 New_York,493,"",0,8.199999809265137
2022-07-06T10:45:00-04:00 New_York,514,"",0,0
2022-07-06T11:00:00-04:00 New_York,636,575.75,0,7.300000190734863
2022-07-06T11:15:00-04:00 New_York,565,"",0,7
2022-07-06T11:30:00-04:00 New_York,561,"",0,0
2022-07-06T11:45:00-04:00 New_York,541,"",0,6.300000190734863
2022-07-06T12:00:00-04:00 New_York,565,595.75,1.2999999523162842,8.600000381469727
2022-07-06T12:15:00-04:00 New_York,546,"",1.399999976158142,4.5
2022-07-06T12:30:00-04:00 New_York,668,"",0,5.300000190734863
2022-07-06T12:45:00-04:00 New_York,604,"",0,6.300000190734863
2022-07-06T13:00:00-04:00 New_York,567,573.5,0,3
2022-07-06T13:15:00-04:00 New_York,581,"",0,0
2022-07-06T13:30:00-04:00 New_York,570,"",1.2999999523162842,4.599999904632568
2022-07-06T13:45:00-04:00 New_York,576,"",1.2000000476837158,0
2022-07-06T14:00:00-04:00 New_York,565,568.75,0,5.400000095367432
2022-07-06T14:15:00-04:00 New_York,569,"",0,3.9000000953674316
2022-07-06T14:30:00-04:00 New_York,568,"",0,0
2022-07-06T14:45:00-04:00 New_York,573,"",0,5
2022-07-06T15:00:00-04:00 New_York,575,575.75,0,5.800000190734863
2022-07-06T15:15:00-04:00 New_York,573,"",1,0
2022-07-06T15:30:00-04:00 New_York,575,"",1.2999999523162842,8.5
2022-07-06T15:45:00-04:00 New_York,580,"",0,0
2022-07-06T16:00:00-04:00 New_York,580,579.25,0,8.399999618530273
2022-07-06T16:15:00-04:00 New_York,571,"",0,2.4000000953674316
2022-07-06T16:30:00-04:00 New_York,580,"",0,6.599999904632568
2022-07-06T16:45:00-04:00 New_York,586,"",0,4.800000190734863
2022-07-06T17:00:00-04:00 New_York,581,590.25,0,0
2022-07-06T17:15:00-04:00 New_York,579,"",0,6.300000190734863
2022-07-06T17:30:00-04:00 New_York,627,"",0,8.800000190734863
2022-07-06T17:45:00-04:00 New_York,574,"",0,2.200000047683716
2022-07-06T18:00:00-04:00 New_York,584,390.5,1.2999999523162842,0
2022-07-06T18:15:00-04:00 New_York,577,"",1.5,0
2022-07-06T18:30:00-04:00 New_York,201,"",0,0
2022-07-06T18:45:00-04:00 New_York,200,"",0,0
2022-07-06T19:00:00-04:00 New_York,114,114,0,0
2022-07-06T19:15:00-04:00 New_York,112,"",0,0.5
2022-07-06T19:30:00-04:00 New_York,113,"",0,0
2022-07-06T19:45:00-04:00 New_York,117,"",1.2999999523162842,2
2022-07-06T20:00:00-04:00 New_York,113,129.75,0,0
2022-07-06T20:15:00-04:00 New_York,117,"",0,0.699999988079071
2022-07-06T20:30:00-04:00 New_York,119,"",0,0
2022-07-06T20:45:00-04:00 New_York,170,"",0,1.899999976158142
2022-07-06T21:00:00-04:00 New_York,114,109.75,0,0
2022-07-06T21:15:00-04:00 New_York,109,"",0,0
2022-07-06T21:30:00-04:00 New_York,112,"",0,0
2022-07-06T21:45:00-04:00 New_York,104,"",0,0.8999999761581421
2022-07-06T22:00:00-04:00 New_York,112,113,0,0
2022-07-06T22:15:00-04:00 New_York,114,"",0,0
2022-07-06T22:30:00-04:00 New_York,109,"",0,0
2022-07-06T22:45:00-04:00 New_York,117,"",0,1.100000023841858
2022-07-06T23:00:00-04:00 New_York,112,112.25,0,0
2022-07-06T23:15:00-04:00 New_York,115,"",1.2000000476837158,0
2022-07-06T23:30:00-04:00 New_York,117,"",0,0
2022-07-06T23:45:00-04:00 New_York,105,"",0,0
2022-07-07T00:00:00-04:00 New_York,141,139.75,0,0
2022-07-07T00:15:00-04:00 New_York,141,"",0,1.7999999523162842
2022-07-07T00:30:00-04:00 New_York,141,"",0,0
2022-07-07T00:45:00-04:00 New_York,136,"",0,0
2022-07-07T01:00:00-04:00 New_York,141,138.25,0,0
2022-07-07T01:15:00-04:00 New_York,136,"",0,0
2022-07-07T01:30:00-04:00 New_York,138,"",0,0
2022-07-07T01:45:00-04:00 New_York,138,"",1.2999999523162842,0
2022-07-07T02:00:00-04:00 New_York,140,144.5,0,0
2022-07-07T02:15:00-04:00 New_York,143,"",0,0
2022-07-07T02:30:00-04:00 New_York,147,"",0,0
2022-07-07T02:45:00-04:00 New_York,148,"",0,1.399999976158142
2022-07-07T03:00:00-04:00 New_York,143,163.75,0,0
2022-07-07T03:15:00-04:00 New_York,149,"",0,0
2022-07-07T03:30:00-04:00 New_York,145,"",0,0
2022-07-07T03:45:00-04:00 New_York,218,"",0,0
2022-07-07T04:00:00-04:00 New_York,141,144,0,0
2022-07-07T04:15:00-04:00 New_York,143,"",0,0
2022-07-07T04:30:00-04:00 New_York,144,"",1.399999976158142,0
2022-07-07T04:45:00-04:00 New_York,148,"",1.5,0
2022-07-07T05:00:00-04:00 New_York,144,147,0,1.7000000476837158
2022-07-07T05:15:00-04:00 New_York,146,"",0,0
2022-07-07T05:30:00-04:00 New_York,147,"",0,0
2022-07-07T05:45:00-04:00 New_York,151,"",0,0.5
2022-07-07T06:00:00-04:00 New_York,150,147.5,0,1.600000023841858
2022-07-07T06:15:00-04:00 New_York,147,"",0,0
2022-07-07T06:30:00-04:00 New_York,145,"",0,0.5
2022-07-07T06:45:00-04:00 New_York,148,"",0,0
2022-07-07T07:00:00-04:00 New_York,100,196,0,1
2022-07-07T07:15:00-04:00 New_York,232,"",0,1.2999999523162842
2022-07-07T07:30:00-04:00 New_York,224,"",0,0
2022-07-07T07:45:00-04:00 New_York,228,"",0,0.5
2022-07-07T08:00:00-04:00 New_York,233,447.5,1.2999999523162842,5.900000095367432
2022-07-07T08:15:00-04:00 New_York,563,"",0,0
2022-07-07T08:30:00-04:00 New_York,577,"",0,0
2022-07-07T08:45:00-04:00 New_York,417,"",0,9.5
2022-07-07T09:00:00-04:00 New_York,401,456.25,0,6.400000095367432
2022-07-07T09:15:00-04:00 New_York,418,"",0,4.800000190734863
2022-07-07T09:30:00-04:00 New_York,437,"",0,3.200000047683716
2022-07-07T09:45:00-04:00 New_York,569,"",0,5.300000190734863
2022-07-07T10:00:00-04:00 New_York,618,536.5,0,0
2022-07-07T10:15:00-04:00 New_York,539,"",0,8.100000381469727
2022-07-07T10:30:00-04:00 New_York,497,"",0,4.199999809265137
2022-07-07T10:45:00-04:00 New_York,492,"",0,0
2022-07-07T11:00:00-04:00 New_York,473,541,0,8.899999618530273
2022-07-07T11:15:00-04:00 New_York,597,"",0,5.800000190734863
2022-07-07T11:30:00-04:00 New_York,549,"",1.2999999523162842,0
2022-07-07T11:45:00-04:00 New_York,545,"",1.2999999523162842,0
2022-07-07T12:00:00-04:00 New_York,538,547.5,0,0
2022-07-07T12:15:00-04:00 New_York,524,"",0,0
2022-07-07T12:30:00-04:00 New_York,558,"",0,0
2022-07-07T12:45:00-04:00 New_York,570,"",0,5.099999904632568
2022-07-07T13:00:00-04:00 New_York,570,593.25,0,9.100000381469727
2022-07-07T13:15:00-04:00 New_York,588,"",0,2.799999952316284
2022-07-07T13:30:00-04:00 New_York,600,"",0,0
2022-07-07T13:45:00-04:00 New_York,615,"",0,0
2022-07-07T14:00:00-04:00 New_York,631,643.5,0,5.599999904632568
2022-07-07T14:15:00-04:00 New_York,640,"",0,3.9000000953674316
2022-07-07T14:30:00-04:00 New_York,646,"",1,0
2022-07-07T14:45:00-04:00 New_York,657,"",0,9.800000190734863
2022-07-07T15:00:00-04:00 New_York,656,658.25,0,0
2022-07-07T15:15:00-04:00 New_York,656,"",0,3.5
2022-07-07T15:30:00-04:00 New_York,662,"",0,5.900000095367432
2022-07-07T15:45:00-04:00 New_York,659,"",1.2999999523162842,8.800000190734863
2022-07-07T16:00:00-04:00 New_York,726,710.75,1.5,0
2022-07-07T16:15:00-04:00 New_York,660,"",0,8.899999618530273
2022-07-07T16:30:00-04:00 New_York,725,"",0,5.599999904632568
2022-07-07T16:45:00-04:00 New_York,732,"",0,9.300000190734863
2022-07-07T17:00:00-04:00 New_York,664,660,0,0
2022-07-07T17:15:00-04:00 New_York,658,"",1,2.299999952316284
2022-07-07T17:30:00-04:00 New_York,659,"",1.2000000476837158,3.5999999046325684
2022-07-07T17:45:00-04:00 New_York,659,"",0,0
2022-07-07T18:00:00-04:00 New_York,671,449.25,0,0
2022-07-07T18:15:00-04:00 New_York,662,"",0,0.8999999761581421
2022-07-07T18:30:00-04:00 New_York,229,"",0,0
2022-07-07T18:45:00-04:00 New_York,235,"",0,0
2022-07-07T19:00:00-04:00 New_York,154,149.75,1.399999976158142,0
2022-07-07T19:15:00-04:00 New_York,150,"",0,0
2022-07-07T19:30:00-04:00 New_York,145,"",0,0
2022-07-07T19:45:00-04:00 New_York,150,"",0,0
2022-07-07T20:00:00-04:00 New_York,147,147,0,1.600000023841858
2022-07-07T20:15:00-04:00 New_York,147,"",0,1.100000023841858
2022-07-07T20:30:00-04:00 New_York,148,"",0,1.7999999523162842
2022-07-07T20:45:00-04:00 New_York,146,"",0,0
2022-07-07T21:00:00-04:00 New_York,148,150.5,0,0
2022-07-07T21:15:00-04:00 New_York,147,"",0,0
2022-07-07T21:30:00-04:00 New_York,149,"",1.399999976158142,0
2022-07-07T21:45:00-04:00 New_York,158,"",0,0
2022-07-07T22:00:00-04:00 New_York,157,152.75,0,0
2022-07-07T22:15:00-04:00 New_York,150,"",0,0
2022-07-07T22:30:00-04:00 New_York,150,"",0,0
2022-07-07T22:45:00-04:00 New_York,154,"",0,0
2022-07-07T23:00:00-04:00 New_York,158,156.75,0,0
2022-07-07T23:15:00-04:00 New_York,160,"",0,0
2022-07-07T23:30:00-04:00 New_York,155,"",0,0
2022-07-07T23:45:00-04:00 New_York,154,"",0,0
2022-07-08T00:00:00-04:00 New_York,158,156.75,0,0
2022-07-08T00:15:00-04:00 New_York,153,"",0,0
2022-07-08T00:30:00-04:00 New_York,158,"",1.100000023841858,0
2022-07-08T00:45:00-04:00 New_York,158,"",0,0
2022-07-08T01:00:00-04:00 New_York,149,149.75,0,1
2022-07-08T01:15:00-04:00 New_York,150,"",0,0
2022-07-08T01:30:00-04:00 New_York,147,"",0,0
2022-07-08T01:45:00-04:00 New_York,153,"",0,0
2022-07-08T02:00:00-04:00 New_York,144,146.25,0,0
2022-07-08T02:15:00-04:00 New_York,148,"",0,1.399999976158142
2022-07-08T02:30:00-04:00 New_York,145,"",0,0.5
2022-07-08T02:45:00-04:00 New_York,148,"",0,0
2022-07-08T03:00:00-04:00 New_York,146,162,0,0
2022-07-08T03:15:00-04:00 New_York,147,"",0,0
2022-07-08T03:30:00-04:00 New_York,200,"",0,0
2022-07-08T03:45:00-04:00 New_York,155,"",1,0
2022-07-08T04:00:00-04:00 New_York,150,150.5,0,0
2022-07-08T04:15:00-04:00 New_York,151,"",0,1.7000000476837158
2022-07-08T04:30:00-04:00 New_York,147,"",0,0
2022-07-08T04:45:00-04:00 New_York,154,"",0,0
2022-07-08T05:00:00-04:00 New_York,152,148,0,1.600000023841858
2022-07-08T05:15:00-04:00 New_York,155,"",0,0
2022-07-08T05:30:00-04:00 New_York,144,"",0,0
2022-07-08T05:45:00-04:00 New_York,141,"",0,0
2022-07-08T06:00:00-04:00 New_York,146,160.5,0,0
2022-07-08T06:15:00-04:00 New_York,149,"",0,0
2022-07-08T06:30:00-04:00 New_York,199,"",0,0
2022-07-08T06:45:00-04:00 New_York,148,"",0,0
2022-07-08T07:00:00-04:00 New_York,95,128.5,0,0
2022-07-08T07:15:00-04:00 New_York,98,"",1.399999976158142,0
2022-07-08T07:30:00-04:00 New_York,95,"",1.100000023841858,0
2022-07-08T07:45:00-04:00 New_York,226,"",0,0
2022-07-08T08:00:00-04:00 New_York,224,393.25,0,0
2022-07-08T08:15:00-04:00 New_York,552,"",0,0
2022-07-08T08:30:00-04:00 New_York,421,"",0,0
2022-07-08T08:45:00-04:00 New_York,376,"",0,5.099999904632568
2022-07-08T09:00:00-04:00 New_York,400,462.75,0,8.399999618530273
2022-07-08T09:15:00-04:00 New_York,417,"",0,8.100000381469727
2022-07-08T09:30:00-04:00 New_York,404,"",0,4.800000190734863
2022-07-08T09:45:00-04:00 New_York,630,"",0,0
2022-07-08T10:00:00-04:00 New_York,504,450.5,0,0
2022-07-08T10:15:00-04:00 New_York,418,"",1,7.400000095367432
2022-07-08T10:30:00-04:00 New_York,403,"",1.5,3.9000000953674316
2022-07-08T10:45:00-04:00 New_York,477,"",0,0
2022-07-08T11:00:00-04:00 New_York,528,460,0,0
2022-07-08T11:15:00-04:00 New_York,461,"",0,8
2022-07-08T11:30:00-04:00 New_York,435,"",0,0
2022-07-08T11:45:00-04:00 New_York,416,"",1.100000023841858,0
2022-07-08T12:00:00-04:00 New_York,647,488.25,1.100000023841858,0
2022-07-08T12:15:00-04:00 New_York,459,"",0,5.300000190734863
2022-07-08T12:30:00-04:00 New_York,435,"",0,8.699999809265137
2022-07-08T12:45:00-04:00 New_York,412,"",0,3.200000047683716
2022-07-08T13:00:00-04:00 New_York,427,470.75,0,0
2022-07-08T13:15:00-04:00 New_York,606,"",0,0
2022-07-08T13:30:00-04:00 New_York,434,"",1.5,0
2022-07-08T13:45:00-04:00 New_York,416,"",0,5.400000095367432
2022-07-08T14:00:00-04:00 New_York,389,469.5,0,6.900000095367432
2022-07-08T14:15:00-04:00 New_York,628,"",0,0
2022-07-08T14:30:00-04:00 New_York,436,"",0,0
2022-07-08T14:45:00-04:00 New_York,425,"",1.2000000476837158,9.199999809265137
2022-07-08T15:00:00-04:00 New_York,452,504,1,4.199999809265137
2022-07-08T15:15:00-04:00 New_York,470,"",0,8.300000190734863
2022-07-08T15:30:00-04:00 New_York,623,"",0,0
2022-07-08T15:45:00-04:00 New_York,471,"",0,4.5
2022-07-08T16:00:00-04:00 New_York,450,499.5,0,0
2022-07-08T16:15:00-04:00 New_York,427,"",1.100000023841858,0
2022-07-08T16:30:00-04:00 New_York,658,"",1.5,9
2022-07-08T16:45:00-04:00 New_York,463,"",0,0
2022-07-08T17:00:00-04:00 New_York,448,471.75,0,0
2022-07-08T17:15:00-04:00 New_York,421,"",0,0
2022-07-08T17:30:00-04:00 New_York,432,"",0,6.300000190734863
2022-07-08T17:45:00-04:00 New_York,586,"",0,5.300000190734863
2022-07-08T18:00:00-04:00 New_York,456,340.5,1.2000000476837158,8
2022-07-08T18:15:00-04:00 New_York,445,"",0,0
2022-07-08T18:30:00-04:00 New_York,232,"",0,0
2022-07-08T18:45:00-04:00 New_York,229,"",0,0
2022-07-08T19:00:00-04:00 New_York,286,186,0,0
2022-07-08T19:15:00-04:00 New_York,151,"",1.2999999523162842,0
2022-07-08T19:30:00-04:00 New_York,154,"",1.5,1.2999999523162842
2022-07-08T19:45:00-04:00 New_York,153,"",0,0
2022-07-08T20:00:00-04:00 New_York,155,147.75,0,0
2022-07-08T20:15:00-04:00 New_York,148,"",0,0
2022-07-08T20:30:00-04:00 New_York,147,"",0,0
2022-07-08T20:45:00-04:00 New_York,141,"",0,0
2022-07-08T21:00:00-04:00 New_York,144,145.25,0,0
2022-07-08T21:15:00-04:00 New_York,144,"",0,0
2022-07-08T21:30:00-04:00 New_York,145,"",0,0.6000000238418579
2022-07-08T21:45:00-04:00 New_York,148,"",0,0
2022-07-08T22:00:00-04:00 New_York,146,144,0,0
2022-07-08T22:15:00-04:00 New_York,145,"",0,0
2022-07-08T22:30:00-04:00 New_York,140,"",0,0
2022-07-08T22:45:00-04:00 New_York,145,"",0,1.2000000476837158
2022-07-08T23:00:00-04:00 New_York,144,144.75,1,0
2022-07-08T23:15:00-04:00 New_York,139,"",0,1
2022-07-08T23:30:00-04:00 New_York,147,"",0,0
2022-07-08T23:45:00-04:00 New_York,149,"",0,0
2022-07-09T00:00:00-04:00 New_York,121,123.75,0,0
2022-07-09T00:15:00-04:00 New_York,123,"",0,0
2022-07-09T00:30:00-04:00 New_York,125,"",0,0
2022-07-09T00:45:00-04:00 New_York,126,"",0,0
2022-07-09T01:00:00-04:00 New_York,119,120,0,0
2022-07-09T01:15:00-04:00 New_York,129,"",0,0
2022-07-09T01:30:00-04:00 New_York,117,"",0,0
2022-07-09T01:45:00-04:00 New_York,115,"",1.100000023841858,0.6000000238418579
2022-07-09T02:00:00-04:00 New_York,117,119.5,1.5,0
2022-07-09T02:15:00-04:00 New_York,118,"",0,1.600000023841858
2022-07-09T02:30:00-04:00 New_York,118,"",0,0
2022-07-09T02:45:00-04:00 New_York,125,"",0,0
2022-07-09T03:00:00-04:00 New_York,119,128.25,0,0
2022-07-09T03:15:00-04:00 New_York,131,"",0,0
2022-07-09T03:30:00-04:00 New_York,131,"",0,0.5
2022-07-09T03:45:00-04:00 New_York,132,"",0,0
2022-07-09T04:00:00-04:00 New_York,135,131.5,0,0
2022-07-09T04:15:00-04:00 New_York,128,"",0,1.2000000476837158
2022-07-09T04:30:00-04:00 New_York,129,"",0,0
2022-07-09T04:45:00-04:00 New_York,134,"",0,0.6000000238418579
2022-07-09T05:00:00-04:00 New_York,120,124.5,0,0
2022-07-09T05:15:00-04:00 New_York,126,"",0,0
2022-07-09T05:30:00-04:00 New_York,130,"",0,0
2022-07-09T05:45:00-04:00 New_York,122,"",0,0
2022-07-09T06:00:00-04:00 New_York,120,138,0,0.699999988079071
2022-07-09T06:15:00-04:00 New_York,182,"",0,0
2022-07-09T06:30:00-04:00 New_York,122,"",0,0
2022-07-09T06:45:00-04:00 New_York,128,"",0,0
2022-07-09T07:00:00-04:00 New_York,86,82.5,0,0
2022-07-09T07:15:00-04:00 New_York,83,"",0,0
2022-07-09T07:30:00-04:00 New_York,76,"",0,0
2022-07-09T07:45:00-04:00 New_York,85,"",0,0
2022-07-09T08:00:00-04:00 New_York,85,80,0,0
2022-07-09T08:15:00-04:00 New_York,81,"",0,0
2022-07-09T08:30:00-04:00 New_York,78,"",0,0
2022-07-09T08:45:00-04:00 New_York,76,"",0,0
2022-07-09T09:00:00-04:00 New_York,83,74.5,0,0
2022-07-09T09:15:00-04:00 New_York,71,"",0,0
2022-07-09T09:30:00-04:00 New_York,76,"",0,1.7000000476837158
2022-07-09T09:45:00-04:00 New_York,68,"",0,0
2022-07-09T10:00:00-04:00 New_York,139,87.75,0,0
2022-07-09T10:15:00-04:00 New_York,69,"",0,0
2022-07-09T10:30:00-04:00 New_York,71,"",0,0.699999988079071
2022-07-09T10:45:00-04:00 New_York,72,"",0,0
2022-07-09T11:00:00-04:00 New_York,74,74.25,0,0
2022-07-09T11:15:00-04:00 New_York,72,"",0,0
2022-07-09T11:30:00-04:00 New_York,74,"",1.2999999523162842,0
2022-07-09T11:45:00-04:00 New_York,77,"",0,0
2022-07-09T12:00:00-04:00 New_York,77,78.75,0,1
2022-07-09T12:15:00-04:00 New_York,77,"",0,0
2022-07-09T12:30:00-04:00 New_York,78,"",0,1.7999999523162842
2022-07-09T12:45:00-04:00 New_York,83,"",0,1.399999976158142
2022-07-09T13:00:00-04:00 New_York,84,76.75,0,0
2022-07-09T13:15:00-04:00 New_York,79,"",0,0
2022-07-09T13:30:00-04:00 New_York,72,"",0,0
2022-07-09T13:45:00-04:00 New_York,72,"",0,1.899999976158142
2022-07-09T14:00:00-04:00 New_York,77,73.75,0,0
2022-07-09T14:15:00-04:00 New_York,74,"",1.2000000476837158,0
2022-07-09T14:30:00-04:00 New_York,72,"",1.5,0.699999988079071
2022-07-09T14:45:00-04:00 New_York,72,"",0,1.899999976158142
2022-07-09T15:00:00-04:00 New_York,79,93.75,0,1.100000023841858
2022-07-09T15:15:00-04:00 New_York,85,"",0,0
2022-07-09T15:30:00-04:00 New_York,139,"",0,0
2022-07-09T15:45:00-04:00 New_York,72,"",0,0
2022-07-09T16:00:00-04:00 New_York,73,75,0,0
2022-07-09T16:15:00-04:00 New_York,73,"",0,0
2022-07-09T16:30:00-04:00 New_York,73,"",0,0
2022-07-09T16:45:00-04:00 New_York,81,"",0,0
2022-07-09T17:00:00-04:00 New_York,80,79.5,1.5,0
2022-07-09T17:15:00-04:00 New_York,76,"",1.100000023841858,0
2022-07-09T17:30:00-04:00 New_York,81,"",0,0.8999999761581421
2022-07-09T17:45:00-04:00 New_York,81,"",0,1
2022-07-09T18:00:00-04:00 New_York,86,80,0,1.399999976158142
2022-07-09T18:15:00-04:00 New_York,79,"",0,0
2022-07-09T18:30:00-04:00 New_York,80,"",0,0
2022-07-09T18:45:00-04:00 New_York,75,"",0,0.8999999761581421
2022-07-09T19:00:00-04:00 New_York,122,124,0,0
2022-07-09T19:15:00-04:00 New_York,118,"",0,0.699999988079071
2022-07-09T19:30:00-04:00 New_York,129,"",0,0
2022-07-09T19:45:00-04:00 New_York,127,"",0,0
2022-07-09T20:00:00-04:00 New_York,128,124,0,1.2000000476837158
2022-07-09T20:15:00-04:00 New_York,123,"",0,0.8999999761581421
2022-07-09T20:30:00-04:00 New_York,123,"",0,0
2022-07-09T20:45:00-04:00 New_York,122,"",1,0
2022-07-09T21:00:00-04:00 New_York,124,122.25,0,0
2022-07-09T21:15:00-04:00 New_York,117,"",0,0
2022-07-09T21:30:00-04:00 New_York,126,"",0,0
2022-07-09T21:45:00-04:00 New_York,122,"",0,0
2022-07-09T22:00:00-04:00 New_York,137,133,0,0
2022-07-09T22:15:00-04:00 New_York,129,"",0,0
